"","V1"
"162",-0.0835395033652262
"163",-0.0884448591058363
"164",-0.0850016097050298
"165",-0.0763151198023492
"166",-0.0739204338459908
"167",-0.0680587377222783
"168",-0.0645352089078459
"169",-0.0613166533994662
"170",-0.0600190731296546
"171",-0.0578544406947707
"172",-0.0506766832211388
"173",-0.0591607544808957
"174",-0.0486883891945504
"175",-0.0666758245629989
"176",-0.122016881335921
"177",-0.10206167192103
"178",-0.136567001849936
"179",-0.122764292857575
"180",-0.138572386042689
"181",-0.119416419327559
"182",-0.111938428534344
"183",-0.127405885233283
"184",-0.13818652933101
"185",-0.118116987789831
"186",-0.121644514039509
"187",-0.110388556964655
"188",-0.107186381240532
"189",-0.104713486406263
"190",-0.125569129412048
"191",-0.120803065105093
"192",-0.117422642238902
"193",-0.109584647026993
"194",-0.111716606567704
"195",-0.111218008481062
"196",-0.11682499494626
"197",-0.120415816215209
"198",-0.118884886195595
"199",-0.120099877673605
"200",-0.117281745964741
"201",-0.119150452580006
"202",-0.111714781104731
"203",-0.126324317663028
"204",-0.109238699001531
"205",-0.117089805112824
"206",-0.100589379383025
"207",-0.0913958836951491
"208",-0.0759984907793027
"209",-0.0739246464996705
"210",-0.0753294786284802
"211",-0.0752152574512925
"212",-0.0719376352566428
"213",-0.0788111453843582
"214",-0.0811908429338974
"215",-0.0668036359092891
"216",-0.0581605377252161
"217",-0.0623158038786489
"218",-0.074525122051606
"219",-0.0735974623929166
"220",-0.0766820593251431
"221",-0.0944657389073599
"222",-0.0730955689834914
"223",-0.0669044998050568
"224",-0.0677296483319612
"225",-0.0592129402722662
"226",-0.0599199018353065
"227",-0.060479820016486
"228",-0.0730020961329514
"229",-0.07244072187533
"230",-0.0730108099737105
"231",-0.0709092417886471
"232",-0.0805440157657922
"233",-0.0868363296586603
"234",-0.0922824921514263
"235",-0.0922962827221468
"236",-0.0758654565200062
"237",-0.0736608934754523
"238",-0.09021025212775
"239",-0.0831577829574027
"240",-0.10465473601704
"241",-0.130946421500303
"242",-0.154122205825378
"243",-0.17949349214344
"244",-0.163030893623339
"245",-0.160702561380969
"246",-0.176241691943648
"247",-0.157511895583395
"248",-0.191621134087676
"249",-0.193571787344249
"250",-0.176853737004603
"251",-0.146984919008194
"252",-0.151081177381731
"253",-0.123799653760092
"254",-0.142633897444694
"255",-0.143864585794182
"256",-0.153596091571667
"257",-0.163935525835061
"258",-0.144464122954953
"259",-0.143785426913654
"260",-0.139399774725094
"261",-0.131018925979443
"262",-0.139010592839007
"263",-0.132617562784739
"264",-0.130928301462006
"265",-0.123178871356545
"266",-0.124409513180816
"267",-0.12240939776611
"268",-0.129068619369197
"269",-0.120610812089945
"270",-0.116594584175532
"271",-0.115314374865433
"272",-0.113828922931387
"273",-0.1010484938996
"274",-0.0993322886889541
"275",-0.101643691838995
"276",-0.109052144724451
"277",-0.122184707696342
"278",-0.115383960245598
"279",-0.114619965774532
"280",-0.124258532745299
"281",-0.127083183675109
"282",-0.147903450203455
"283",-0.139445186268975
"284",-0.159913707127939
"285",-0.144492171269665
"286",-0.146451859802363
"287",-0.135295868894555
"288",-0.129972684005229
"289",-0.134384073118672
"290",-0.133358837913019
"291",-0.130004962154098
"292",-0.129890435745189
"293",-0.123886645287916
"294",-0.120963446010033
"295",-0.115234670172023
"296",-0.118293034597285
"297",-0.123631596135663
"298",-0.115412673216303
"299",-0.113390724832269
"300",-0.108104530723476
"301",-0.111134191537157
"302",-0.106057548082053
"303",-0.103225480097623
"304",-0.0962792054241125
"305",-0.0988320298671144
"306",-0.0979117440743935
"307",-0.104648445114401
"308",-0.105148826925282
"309",-0.100391076579017
"310",-0.105173749197181
"311",-0.106103882090986
"312",-0.10774710600988
"313",-0.104875300620825
"314",-0.114182900354694
