"","V1"
"185",-0.117997896777219
"186",-0.12859465618242
"187",-0.101248087657541
"188",-0.10305586978201
"189",-0.114139355863623
"190",-0.131325437659733
"191",-0.121665352555316
"192",-0.111346591199316
"193",-0.102271994745978
"194",-0.129015262965154
"195",-0.114711353264892
"196",-0.131243181466406
"197",-0.128626285103995
"198",-0.12190451542385
"199",-0.126670591465157
"200",-0.121842793760005
"201",-0.137981607802147
"202",-0.112505213872709
"203",-0.152096810269079
"204",-0.13241891772134
"205",-0.114923168056608
"206",-0.112605385262561
"207",-0.114212362327354
"208",-0.0944940029556693
"209",-0.0767253405473625
"210",-0.0782348388192701
"211",-0.091743159270644
"212",-0.0822203326485664
"213",-0.0827128415886999
"214",-0.0728187363665116
"215",-0.0814530834800614
"216",-0.058602920022017
"217",-0.0721453828256646
"218",-0.0759579713585015
"219",-0.0833641881424269
"220",-0.0764838616319326
"221",-0.0963638967076628
"222",-0.0892966408386677
"223",-0.0651019767930758
"224",-0.0819818251563441
"225",-0.0565229381917474
"226",-0.0689635009299964
"227",-0.0655758031502118
"228",-0.086110357122341
"229",-0.0833003753417361
"230",-0.0780453261776549
"231",-0.0760950541315683
"232",-0.0886381530299765
"233",-0.111007514364672
"234",-0.093095606095454
"235",-0.102584582575992
"236",-0.0932305659739247
"237",-0.0777224120916893
"238",-0.105446610508583
"239",-0.0906818237067446
"240",-0.11929088856278
"241",-0.1613519758541
"242",-0.135259951490885
"243",-0.169560265821955
"244",-0.1660035703516
"245",-0.159052676818074
"246",-0.168757613708299
"247",-0.165526764359901
"248",-0.209826100139725
"249",-0.19612130338333
"250",-0.19734765681861
"251",-0.147347299202752
"252",-0.144224915144502
"253",-0.114426370652015
"254",-0.150846545581353
"255",-0.157531787567054
"256",-0.160731961128275
"257",-0.179881482126955
"258",-0.152786049135427
"259",-0.148547271361493
"260",-0.138640782991983
"261",-0.137621675538563
"262",-0.148860265225864
"263",-0.149031815075984
"264",-0.137782287845466
"265",-0.13217156466436
"266",-0.122644362496972
"267",-0.131977366655016
"268",-0.146908118936147
"269",-0.131934420117703
"270",-0.13113295572818
"271",-0.131138424766709
"272",-0.125551812089811
"273",-0.113004017361681
"274",-0.116811050441055
"275",-0.110402919254916
"276",-0.127501145131992
"277",-0.128427710693654
"278",-0.117637817886236
"279",-0.122071320351507
"280",-0.131441936088975
"281",-0.130624908240699
"282",-0.174992220124657
"283",-0.145167858952323
"284",-0.172471809199874
"285",-0.151332396586772
"286",-0.162904874465349
"287",-0.15249645106914
"288",-0.135226605093442
"289",-0.142300028058576
"290",-0.145658360245204
"291",-0.152154483262714
"292",-0.145822936163996
"293",-0.134901972980525
"294",-0.153068399877914
"295",-0.131317932300574
"296",-0.132596988379399
"297",-0.131780233034138
"298",-0.129685496164192
"299",-0.126671849149771
"300",-0.138633119112057
"301",-0.126839782557413
"302",-0.125309157562727
"303",-0.114998359929176
"304",-0.106549278728842
"305",-0.117398629621312
"306",-0.100969942707379
"307",-0.120138656336833
"308",-0.124170756117844
"309",-0.117695689937015
"310",-0.120809386191456
"311",-0.115969821814734
"312",-0.127777442473088
"313",-0.11408049174711
"314",-0.124173233897366
