"","V1"
"172",-0.00684749898919461
"173",-0.0611571912664168
"174",0.0140983928233424
"175",-0.0530083746915737
"176",-0.118377125209006
"177",-0.0314418716254029
"178",-0.118812523438754
"179",-0.0599187871792063
"180",-0.128685111151112
"181",-0.0345821321778111
"182",-0.060122683469749
"183",-0.104765404115431
"184",-0.143891531293407
"185",-0.0436601300376238
"186",-0.0950175652474203
"187",-0.0352929023925435
"188",-0.0637956791974548
"189",-0.0659217878749025
"190",-0.11698597316468
"191",-0.0878892892660293
"192",-0.076088492128851
"193",-0.0426544037555906
"194",-0.0944534110600297
"195",-0.0674504786577941
"196",-0.0846276563834568
"197",-0.0951599504896307
"198",-0.077850456956671
"199",-0.0817369189522617
"200",-0.0785767141319204
"201",-0.104133827333928
"202",-0.0513469734991594
"203",-0.129758185340312
"204",-0.0980577297540848
"205",-0.0757182272976963
"206",-0.0618219436978122
"207",-0.0787898435471959
"208",-0.0634677289578639
"209",-0.0369641921566803
"210",-0.0443101722012248
"211",-0.0577427107859312
"212",-0.0439181672714221
"213",-0.0559531440620666
"214",-0.0441299303993284
"215",-0.0413870643163932
"216",-0.0236909810332523
"217",-0.0440331921491817
"218",-0.0541215948845317
"219",-0.0570535186963386
"220",-0.0554786186942067
"221",-0.0730077742612442
"222",-0.0479579458324859
"223",-0.0279206709367022
"224",-0.0645603205075633
"225",-0.029166458555563
"226",-0.0340857837988172
"227",-0.027683848353223
"228",-0.0722333297572561
"229",-0.0567062963358694
"230",-0.050120133744388
"231",-0.0469956790409618
"232",-0.0740264387757065
"233",-0.0964980128578971
"234",-0.0554664638221648
"235",-0.0732150457349166
"236",-0.0267233693150636
"237",-0.0428597335854856
"238",-0.0865806772240511
"239",-0.0429001679372364
"240",-0.100455190900734
"241",-0.180300813558364
"242",-0.0913509922019979
"243",-0.142272069378086
"244",-0.0871465675455798
"245",-0.106804705034105
"246",-0.123536467716612
"247",-0.0848671121360925
"248",-0.197471238767682
"249",-0.137470287780206
"250",-0.13696505672124
"251",-0.0590422080635531
"252",-0.0825720902770414
"253",-0.0459371932446712
"254",-0.123087780837266
"255",-0.108261712289506
"256",-0.135666588881177
"257",-0.158479966984415
"258",-0.0621166116239671
"259",-0.0984537330763357
"260",-0.109084347909961
"261",-0.0736185949102278
"262",-0.110320629215072
"263",-0.103180603435056
"264",-0.0924816291474934
"265",-0.080967749744213
"266",-0.079139002962743
"267",-0.083320511917042
"268",-0.114125100549703
"269",-0.0908924945752094
"270",-0.102322924397282
"271",-0.0996160380893983
"272",-0.0951230491827815
"273",-0.0652064551931619
"274",-0.0899664074456497
"275",-0.0749663206604207
"276",-0.100521017277232
"277",-0.104204365949118
"278",-0.0790903571069697
"279",-0.0772989299195678
"280",-0.107612091479967
"281",-0.098696633586926
"282",-0.167275775943415
"283",-0.0918093962326129
"284",-0.147370768833124
"285",-0.0846434824539871
"286",-0.113690050180847
"287",-0.118471132398692
"288",-0.0836618560889004
"289",-0.105370995642354
"290",-0.10800619968664
"291",-0.118551909063004
"292",-0.102954931744892
"293",-0.101978843644799
"294",-0.118989368280501
"295",-0.0964265243494147
"296",-0.10262855011722
"297",-0.100447227841913
"298",-0.0886844899974656
"299",-0.0863346223354165
"300",-0.116864013123136
"301",-0.109491470592002
"302",-0.0915999624600056
"303",-0.101761981853265
"304",-0.0772214127561948
"305",-0.102868441505237
"306",-0.0730417177381601
"307",-0.111043223378908
"308",-0.109202353943051
"309",-0.072406527699019
"310",-0.0910583034846369
"311",-0.0857179858616467
"312",-0.104545848377567
"313",-0.075583764556525
"314",-0.102322609137993
