"","V1"
"235",-0.0908363958661212
"236",-0.0560741738797434
"237",-0.0465125419659988
"238",-0.0858481792646509
"239",-0.0637112838780306
"240",-0.111591411467821
"241",-0.194288892381226
"242",-0.16747908433521
"243",-0.223822725276409
"244",-0.192408632173094
"245",-0.174480268700038
"246",-0.202918893615664
"247",-0.168308466802703
"248",-0.243074611286877
"249",-0.237725281345756
"250",-0.21927831779221
"251",-0.13841057156125
"252",-0.14809266605752
"253",-0.101783595776118
"254",-0.156664969786917
"255",-0.160879296889809
"256",-0.165967574668225
"257",-0.189206350523656
"258",-0.143930448179916
"259",-0.136007823540448
"260",-0.113204012361946
"261",-0.104430516807608
"262",-0.125227608115675
"263",-0.119707266671209
"264",-0.107033713297644
"265",-0.0931171427228575
"266",-0.0804609106471457
"267",-0.0923876739777606
"268",-0.123912011983763
"269",-0.100429650483642
"270",-0.0996826144452031
"271",-0.0960258539335783
"272",-0.0901984013550049
"273",-0.0640102060632729
"274",-0.0705807928629469
"275",-0.0696026115149098
"276",-0.0861436079451706
"277",-0.0983441891526318
"278",-0.0798694385760531
"279",-0.0816455390674885
"280",-0.0912308850926257
"281",-0.0978780718730377
"282",-0.15718272154493
"283",-0.111862529251118
"284",-0.152489324900705
"285",-0.113248369949746
"286",-0.123422273530142
"287",-0.100525374591634
"288",-0.0847803756123564
"289",-0.0869737835536903
"290",-0.0942749396081108
"291",-0.100541520755547
"292",-0.10058844412853
"293",-0.0888459243028672
"294",-0.0994072349097259
"295",-0.0739704339311483
"296",-0.0807525937316018
"297",-0.0899317479191115
"298",-0.0850688382391594
"299",-0.0785194334887404
"300",-0.089289497566709
"301",-0.08682086100464
"302",-0.0799345651846838
"303",-0.0778879383252557
"304",-0.0752302928452796
"305",-0.093814578774884
"306",-0.0771809767701911
"307",-0.0963640947806007
"308",-0.0877540794084886
"309",-0.0816059132139867
"310",-0.0812820719180508
"311",-0.0758998545480849
"312",-0.0892624281310613
"313",-0.079165036501146
"314",-0.103628359705342
