"","V1"
"98",-0.271182820808849
"99",-0.345859390140841
"100",-0.339779861003352
"101",-0.313755372423302
"102",-0.292801579525354
"103",-0.287123008166691
"104",-0.227082733768321
"105",-0.205907990466841
"106",-0.273231426289853
"107",-0.207402728667487
"108",-0.212755180214897
"109",-0.240658262574464
"110",-0.238386525858639
"111",-0.267360078318297
"112",-0.222473656221745
"113",-0.211402769425597
"114",-0.232023403671502
"115",-0.23402974195293
"116",-0.261494917841052
"117",-0.290579725215094
"118",-0.255457559709726
"119",-0.198449514432968
"120",-0.19830219679764
"121",-0.173649036521797
"122",-0.179221400518614
"123",-0.200946793180312
"124",-0.185230938033047
"125",-0.158365742120213
"126",-0.161986827913266
"127",-0.151271977627008
"128",-0.14534827637606
"129",-0.136379637824921
"130",-0.115089640983977
"131",-0.113815810891938
"132",-0.113703876532731
"133",-0.131434622410514
"134",-0.146906129254026
"135",-0.113963155405558
"136",-0.110127840317017
"137",-0.0808384930178038
"138",-0.108502714805888
"139",-0.12210742045069
"140",-0.0992360949221182
"141",-0.112799743884595
"142",-0.107764025016128
"143",-0.0981747076152676
"144",-0.10411256125136
"145",-0.124412511089007
"146",-0.122416829813962
"147",-0.102779037410665
"148",-0.0787460019052852
"149",-0.110634712570468
"150",-0.124436939264233
"151",-0.0969194618814702
"152",-0.0863865048096363
"153",-0.111744069247489
"154",-0.0699351939317802
"155",-0.0857129986358385
"156",-0.0701828250255949
"157",-0.0687987742427074
"158",-0.0749659672807205
"159",-0.0813828097706289
"160",-0.049467321371274
"161",-0.0880832393330371
"162",-0.0843040227405666
"163",-0.0979262299728117
"164",-0.0993255387616764
"165",-0.0881798423141517
"166",-0.0644453921569503
"167",-0.0753463934412464
"168",-0.057720555730084
"169",-0.0567464580134027
"170",-0.0592949533523136
"171",-0.0649388949238951
"172",-0.0513359028987813
"173",-0.0674104002813824
"174",-0.0502999586025629
"175",-0.063124283079747
"176",-0.152028713340127
"177",-0.146744485275583
"178",-0.167180884920036
"179",-0.141694111891446
"180",-0.161354006399258
"181",-0.127712113446388
"182",-0.110054918754839
"183",-0.100068775555058
"184",-0.11474083702097
"185",-0.143142641102585
"186",-0.108720606280526
"187",-0.116032267158048
"188",-0.093021098393676
"189",-0.101593405135763
"190",-0.0946148651291845
"191",-0.110871500917119
"192",-0.0990856945948764
"193",-0.107604980246291
"194",-0.102606088784555
"195",-0.101205604880402
"196",-0.11267162497894
"197",-0.100240716805183
"198",-0.0980773495643462
"199",-0.0846032418229004
"200",-0.0766696763497041
"201",-0.0955823451829022
"202",-0.0917508553467756
"203",-0.0807128389146246
"204",-0.0767410751942703
"205",-0.0839882445858645
"206",-0.091018752443406
"207",-0.0778821757396039
"208",-0.0552862888571165
"209",-0.0542984502573282
"210",-0.055499826964045
"211",-0.0687615172889066
"212",-0.0618216119286366
"213",-0.0608557375383786
"214",-0.0697526401556158
"215",-0.0722364117039117
"216",-0.0532711111696938
"217",-0.0608013270444685
"218",-0.0559562370400653
"219",-0.0740428398788503
"220",-0.0624606691886979
"221",-0.0863059953156415
"222",-0.0861483447212169
"223",-0.0657333859662233
"224",-0.0647062103781278
"225",-0.0330780630133588
"226",-0.0481348797247305
"227",-0.0536834857040373
"228",-0.0526893314215306
"229",-0.0559066507594591
"230",-0.0564383786797664
"231",-0.0459051190568167
"232",-0.0453717918084304
"233",-0.0578399040672283
"234",-0.0806349136834658
"235",-0.0792385279902838
"236",-0.0828525189487786
"237",-0.0456540959786749
"238",-0.0601224251186154
"239",-0.0717768500615672
"240",-0.0769347244350228
"241",-0.117074999320708
"242",-0.156023899216848
"243",-0.184304172541433
"244",-0.208267866100883
"245",-0.161648639283783
"246",-0.180901283179488
"247",-0.184592606117107
"248",-0.172484281067053
"249",-0.218943103486453
"250",-0.205375787511513
"251",-0.165831800986993
"252",-0.148840356231453
"253",-0.122201877934761
"254",-0.124047693118822
"255",-0.14792260988
"256",-0.124728891874185
"257",-0.136921391081427
"258",-0.174392379493606
"259",-0.125535152325501
"260",-0.0819756128683402
"261",-0.11133436673319
"262",-0.10155240558876
"263",-0.105596995087234
"264",-0.0948011066456865
"265",-0.0880301948945655
"266",-0.0690068849012833
"267",-0.0858291638582835
"268",-0.0974968604816294
"269",-0.08757144501667
"270",-0.0773377694104827
"271",-0.0745642341305253
"272",-0.0697414981985563
"273",-0.06313665157943
"274",-0.0477346823018895
"275",-0.0588331114382469
"276",-0.0597342974215287
"277",-0.0678742711692688
"278",-0.0688171615730491
"279",-0.0751530156433179
"280",-0.0578108892311944
"281",-0.0738229384606986
"282",-0.0957207480570874
"283",-0.104555365678198
"284",-0.107028293254387
"285",-0.116745587392138
"286",-0.105216457730404
"287",-0.0704342871680226
"288",-0.0785940146152153
"289",-0.0619402956053698
"290",-0.0702378066366192
"291",-0.0725335915583333
"292",-0.084149559502861
"293",-0.0664247764804053
"294",-0.0718680909240161
"295",-0.0543231962437674
"296",-0.0541852603290474
"297",-0.0666834338729149
"298",-0.0739284729803135
"299",-0.0675316756087374
"300",-0.055203508184723
"301",-0.0532594503446546
"302",-0.0635967547049426
"303",-0.0435590512794615
"304",-0.0613273538538428
"305",-0.0621513146951196
"306",-0.0646585441283833
"307",-0.058488884805254
"308",-0.0535920791561424
"309",-0.0817213165598023
"310",-0.0623739567489801
"311",-0.0579029961789223
"312",-0.0625234672410799
"313",-0.0709227609489533
"314",-0.0744923932194479
