"","V1"
"89",-0.0895580445985942
"90",-0.11613545475793
"91",-0.131216557944333
"92",-0.0929447676694659
"93",-0.200602581313776
"94",-0.290854865385039
"95",-0.418109920577569
"96",-0.461589804059425
"97",-0.380223254809692
"98",-0.319899793908939
"99",-0.393355507591011
"100",-0.405024677702287
"101",-0.337115064522161
"102",-0.353240309582395
"103",-0.340250768988468
"104",-0.284834342656249
"105",-0.272638394904912
"106",-0.313136209508807
"107",-0.271931248386555
"108",-0.277680922193214
"109",-0.295768336787441
"110",-0.284942583807568
"111",-0.293649920038192
"112",-0.273785446572499
"113",-0.270780831810452
"114",-0.282932488210998
"115",-0.293738554281951
"116",-0.280040156362283
"117",-0.336706386856612
"118",-0.292820822688446
"119",-0.240632022353704
"120",-0.24254387877454
"121",-0.217956409021811
"122",-0.221382741000211
"123",-0.236133139324425
"124",-0.202695780480617
"125",-0.203844487374245
"126",-0.189064168319432
"127",-0.16280759967667
"128",-0.15259126734123
"129",-0.140070938220099
"130",-0.128061613110152
"131",-0.119375008195939
"132",-0.127211359019791
"133",-0.144795703112752
"134",-0.137184908751556
"135",-0.108144813868737
"136",-0.106329004104978
"137",-0.0668306983183465
"138",-0.10400620645647
"139",-0.114588260009787
"140",-0.0952811133609957
"141",-0.113819014488682
"142",-0.0975269277053238
"143",-0.0865782155588253
"144",-0.103215751463014
"145",-0.123073201082701
"146",-0.108325457337062
"147",-0.0953106757913765
"148",-0.0753214063966984
"149",-0.112218851785159
"150",-0.109431287113531
"151",-0.0853261532806842
"152",-0.0836876431894895
"153",-0.108086723738063
"154",-0.0637438448715524
"155",-0.0810392920517049
"156",-0.0629632099039593
"157",-0.0516935633143504
"158",-0.0633860872453834
"159",-0.0596654288020398
"160",-0.0369319675228313
"161",-0.0819340512816262
"162",-0.0743571118297799
"163",-0.085574932899129
"164",-0.0849204340933585
"165",-0.0688717332577394
"166",-0.0536607729496965
"167",-0.0572783706941516
"168",-0.0430444076158096
"169",-0.0423219017914597
"170",-0.0439352363922872
"171",-0.0463512627909959
"172",-0.0309842685189474
"173",-0.0515787252578053
"174",-0.0288694710858851
"175",-0.052439778656209
"176",-0.148988710839036
"177",-0.126954361770557
"178",-0.165884218570584
"179",-0.135374238304365
"180",-0.161385056469168
"181",-0.120389588674416
"182",-0.104826868652356
"183",-0.109363266615857
"184",-0.12942906451639
"185",-0.13226806583226
"186",-0.113525675168171
"187",-0.109315015383783
"188",-0.0940299563073823
"189",-0.0993069312695858
"190",-0.109062352643072
"191",-0.117465448200015
"192",-0.10685987513039
"193",-0.105827642199611
"194",-0.106731955693951
"195",-0.102943640634013
"196",-0.115490921198861
"197",-0.109843606474398
"198",-0.105954197618547
"199",-0.0957222608460449
"200",-0.088421448047132
"201",-0.104837847449784
"202",-0.0941962900176805
"203",-0.0983262603827573
"204",-0.0845061292705859
"205",-0.0925584389593279
"206",-0.0887266646851552
"207",-0.0756198505726583
"208",-0.0504891561475818
"209",-0.0473483567452695
"210",-0.0497812632882911
"211",-0.0600867633313925
"212",-0.0525733238275954
"213",-0.0560846499209645
"214",-0.0632417329633213
"215",-0.0570657007896134
"216",-0.0379529400776601
"217",-0.0472847710649934
"218",-0.0507495064027868
"219",-0.0637002735401901
"220",-0.0566216413764901
"221",-0.0838136637619712
"222",-0.071173219043342
"223",-0.052017627821997
"224",-0.0543684774788405
"225",-0.024649236810277
"226",-0.0365730172666238
"227",-0.0406913795448073
"228",-0.050238048403981
"229",-0.0505919424034244
"230",-0.0512475728294589
"231",-0.0425543872302561
"232",-0.0492322447613852
"233",-0.0623996179150074
"234",-0.0782070974032602
"235",-0.078646498417323
"236",-0.0679921046427993
"237",-0.0423395658579192
"238",-0.0648082232740672
"239",-0.0659082344631945
"240",-0.0847800797960768
"241",-0.135241700210051
"242",-0.166836753061416
"243",-0.203271263521071
"244",-0.206731159290919
"245",-0.173796511403201
"246",-0.197556049554944
"247",-0.186999356749635
"248",-0.204766572719771
"249",-0.233283355767677
"250",-0.215721582528894
"251",-0.165210496067551
"252",-0.15805283223174
"253",-0.123630888674549
"254",-0.141723504889208
"255",-0.157820608653377
"256",-0.14785797476859
"257",-0.163474311091408
"258",-0.171931151219199
"259",-0.139657335107621
"260",-0.107818240530428
"261",-0.12146506877289
"262",-0.121562471971741
"263",-0.120369881536112
"264",-0.111518840325392
"265",-0.102041009190961
"266",-0.0884883162598576
"267",-0.100928847238013
"268",-0.115022570606397
"269",-0.102279536609031
"270",-0.0942362389659127
"271",-0.0916574824929228
"272",-0.0870216628618442
"273",-0.0725376012602992
"274",-0.0625456693991325
"275",-0.0710422686688287
"276",-0.0767569464520869
"277",-0.0898443195036037
"278",-0.0855185401407794
"279",-0.0893457808589887
"280",-0.0839809866117246
"281",-0.0965767468903118
"282",-0.12820329311825
"283",-0.123442768139316
"284",-0.139907079946994
"285",-0.134015781406175
"286",-0.128922221094432
"287",-0.09942481771037
"288",-0.100122104462087
"289",-0.0917413049740139
"290",-0.0982689692871719
"291",-0.0995507925454908
"292",-0.107112285891099
"293",-0.0915748671838891
"294",-0.0945874979035389
"295",-0.0769210523671793
"296",-0.0791795432907501
"297",-0.0915256819031717
"298",-0.0918260333316034
"299",-0.0854007190174038
"300",-0.0768612446122496
"301",-0.0776880792832367
"302",-0.0812150266670717
"303",-0.0673278048612286
"304",-0.0752530858884509
"305",-0.0792930035128528
"306",-0.0787065012499331
"307",-0.0806193004239418
"308",-0.076748111120864
"309",-0.0909477218428863
"310",-0.0808275656221384
"311",-0.0775918949789801
"312",-0.0828547530881576
"313",-0.0846647936874677
"314",-0.0944993054905086
