"","V1"
"214",-0.0739075489593023
"215",-0.0632244301233625
"216",-0.0554086065338376
"217",-0.0582485850571763
"218",-0.0684970500288955
"219",-0.0683595813432101
"220",-0.0702902063711638
"221",-0.0876668889066277
"222",-0.0696423283896388
"223",-0.0631377828553446
"224",-0.0619187155136327
"225",-0.0547919324817356
"226",-0.0561929302230163
"227",-0.056520462087866
"228",-0.0655023175369061
"229",-0.0658667441112975
"230",-0.0662937277376668
"231",-0.0636663046352728
"232",-0.0701410947704918
"233",-0.076771906087868
"234",-0.0855720657304846
"235",-0.0838879454893444
"236",-0.0743239273993906
"237",-0.0669155061469112
"238",-0.0799211890205078
"239",-0.0770900364306493
"240",-0.0963561083235709
"241",-0.114236808264983
"242",-0.142005089974407
"243",-0.164334211893409
"244",-0.154314250807372
"245",-0.147156831475974
"246",-0.160490502926257
"247",-0.146623791321528
"248",-0.170898982766069
"249",-0.180255766223351
"250",-0.162705443960575
"251",-0.138017712961504
"252",-0.139143944660018
"253",-0.11369400692897
"254",-0.126793925524272
"255",-0.131301060730463
"256",-0.13632100755542
"257",-0.146113728591124
"258",-0.135574402211527
"259",-0.127587088319958
"260",-0.119175600717473
"261",-0.115226733734211
"262",-0.119780603977612
"263",-0.113904445312117
"264",-0.112350778339546
"265",-0.105401125000972
"266",-0.105035303233487
"267",-0.102860336200598
"268",-0.109138805570439
"269",-0.10091593146737
"270",-0.0956578832389823
"271",-0.0954524424044524
"272",-0.0938315258895836
"273",-0.0857597947559386
"274",-0.0821508207501238
"275",-0.0847474491208793
"276",-0.0908121450806295
"277",-0.101318764513687
"278",-0.0961886391685544
"279",-0.09582950489273
"280",-0.102656127921032
"281",-0.105945367319082
"282",-0.123127044791945
"283",-0.120051088335965
"284",-0.135220292315061
"285",-0.125131938806471
"286",-0.124377006830237
"287",-0.111319165352043
"288",-0.108278390380955
"289",-0.10962906496984
"290",-0.108374679671359
"291",-0.105237204070973
"292",-0.106290470216718
"293",-0.0991254405082576
"294",-0.0981757409432588
"295",-0.0922127882327838
"296",-0.0952688851836078
"297",-0.100543956982477
"298",-0.0932170247426088
"299",-0.0921880467873522
"300",-0.0862327790811743
"301",-0.0878384505477295
"302",-0.0856371823449015
"303",-0.0817113784170235
"304",-0.0798654988561445
"305",-0.0805076656889319
"306",-0.0804979655243949
"307",-0.0841413708475815
"308",-0.0836423620008729
"309",-0.0835649923153264
"310",-0.0854933169912483
"311",-0.0859713884309014
"312",-0.0878264117744304
"313",-0.0887102726499869
"314",-0.0965226206473565
