"","V1"
"113",-0.239948213401682
"114",-0.274160178004342
"115",-0.281096612159696
"116",-0.25838886004469
"117",-0.352067773968813
"118",-0.285768811579003
"119",-0.208087549417084
"120",-0.230461661399952
"121",-0.202337195706581
"122",-0.204370653902484
"123",-0.248189424824212
"124",-0.203340792080624
"125",-0.2126141053984
"126",-0.182253533685181
"127",-0.159886158587203
"128",-0.151754882732224
"129",-0.15210436753157
"130",-0.13739574370654
"131",-0.125212599911783
"132",-0.128521078842743
"133",-0.152707021674049
"134",-0.148170526590826
"135",-0.112002023473247
"136",-0.106204647284848
"137",-0.0445478893027632
"138",-0.121922981482336
"139",-0.12485894618013
"140",-0.0968093876923076
"141",-0.129359967254171
"142",-0.0981402715088267
"143",-0.0810220539121927
"144",-0.115938959249925
"145",-0.131377688260835
"146",-0.116436584935341
"147",-0.114066349861291
"148",-0.080394302454524
"149",-0.11161861575624
"150",-0.127198237003334
"151",-0.0877934004118935
"152",-0.0915616647521533
"153",-0.123680574597821
"154",-0.0582455936828888
"155",-0.0930409181879046
"156",-0.0688468102570228
"157",-0.0624617109425688
"158",-0.0792259615043503
"159",-0.0811251161630996
"160",-0.0492437053783022
"161",-0.0861315436331872
"162",-0.080026751939264
"163",-0.0917352661067169
"164",-0.100237517806413
"165",-0.0779911558270416
"166",-0.063202150209431
"167",-0.0741917170201634
"168",-0.0528931967567517
"169",-0.0536434090583393
"170",-0.0563086109886062
"171",-0.0657671324664793
"172",-0.042408877840747
"173",-0.0712594766019173
"174",-0.0342785888547881
"175",-0.0575021948240376
"176",-0.137301493711674
"177",-0.130428993524731
"178",-0.161548451818075
"179",-0.131856572522517
"180",-0.166052329490452
"181",-0.113084202853831
"182",-0.114729082482152
"183",-0.111490676865261
"184",-0.135962598788923
"185",-0.144208275984636
"186",-0.118085838288213
"187",-0.116140768370218
"188",-0.0964953021680556
"189",-0.113042745730154
"190",-0.109487742399422
"191",-0.122631038974441
"192",-0.107894192288189
"193",-0.11252329380418
"194",-0.121830687180858
"195",-0.113201811730524
"196",-0.132316518324454
"197",-0.119223035976737
"198",-0.113633741907461
"199",-0.106903506883341
"200",-0.0969969994408505
"201",-0.118646610709745
"202",-0.106176709563315
"203",-0.112259885975154
"204",-0.103032314439532
"205",-0.0966296440822704
"206",-0.106536771600942
"207",-0.0948318259527021
"208",-0.0683074320316643
"209",-0.0586339064547603
"210",-0.0592939701351759
"211",-0.0787688789406985
"212",-0.0709318197882252
"213",-0.0665902532012664
"214",-0.0678855454144882
"215",-0.0779776993492929
"216",-0.0505686512717018
"217",-0.0621911794239917
"218",-0.0592286193340061
"219",-0.0784370283108389
"220",-0.0609820180890378
"221",-0.0871328222676652
"222",-0.0927804838722446
"223",-0.0637247387030404
"224",-0.0684462030502983
"225",-0.0332208161295015
"226",-0.0530718679956843
"227",-0.0568378584587553
"228",-0.060154766403677
"229",-0.0645382303691983
"230",-0.0638864405077974
"231",-0.054484117860471
"232",-0.056734342591426
"233",-0.0773818966656717
"234",-0.0843997946316085
"235",-0.0871886715970695
"236",-0.0916664542875595
"237",-0.0528359525047541
"238",-0.0755729578260105
"239",-0.0808388057754797
"240",-0.0915315882308911
"241",-0.139332020338643
"242",-0.153103108302911
"243",-0.18651970209425
"244",-0.213271959024058
"245",-0.172195100436406
"246",-0.188764245960499
"247",-0.197499496572685
"248",-0.197865126895829
"249",-0.228910232143359
"250",-0.225705865840334
"251",-0.175305963727488
"252",-0.156469163786281
"253",-0.126893243723489
"254",-0.141413182281002
"255",-0.16564606571746
"256",-0.143991642227061
"257",-0.161445101516708
"258",-0.187485086366924
"259",-0.144051392073454
"260",-0.104485533978586
"261",-0.133878409433154
"262",-0.128828834860725
"263",-0.135316426786401
"264",-0.12006708556208
"265",-0.116046892760445
"266",-0.0929335407813651
"267",-0.116539379234813
"268",-0.130221381431846
"269",-0.118193959332182
"270",-0.107443119450403
"271",-0.106153226248051
"272",-0.0986454527000934
"273",-0.0895320658076588
"274",-0.0771271750127103
"275",-0.082859361612773
"276",-0.0905061119174901
"277",-0.0958116732862545
"278",-0.0926497060753406
"279",-0.103061626338077
"280",-0.087522041016096
"281",-0.101684898804229
"282",-0.135599150563039
"283",-0.131357758691643
"284",-0.140645452134708
"285",-0.145988086148242
"286",-0.141922407126256
"287",-0.109130228607013
"288",-0.110027201757057
"289",-0.0983710349497351
"290",-0.109775315650909
"291",-0.114948288434963
"292",-0.123554512526852
"293",-0.103778366796457
"294",-0.118305343059421
"295",-0.0919014281272876
"296",-0.0918515494631443
"297",-0.099213895765819
"298",-0.110529842558018
"299",-0.100907741957291
"300",-0.0988162106612255
"301",-0.0892001261289311
"302",-0.0996849379104374
"303",-0.0759749108324695
"304",-0.0867578252390493
"305",-0.0933759713665347
"306",-0.0871902739993217
"307",-0.0894143187659558
"308",-0.0889934924018886
"309",-0.112118404721322
"310",-0.0953180574892551
"311",-0.0894935325670434
"312",-0.0949873883999137
"313",-0.095040412679693
"314",-0.0996790374324323
